Fecha,CUT,Comuna,Region,Confirmados Acumulados
08-04-2020,10102,Calbuco,Los Lagos,5
09-04-2020,10102,Calbuco,Los Lagos,5
10-04-2020,10102,Calbuco,Los Lagos,5
11-04-2020,10102,Calbuco,Los Lagos,5
18-03-2020,10301,Osorno,Los Lagos,1
19-03-2020,10301,Osorno,Los Lagos,1
20-03-2020,10301,Osorno,Los Lagos,2
21-03-2020,10301,Osorno,Los Lagos,6
22-03-2020,10301,Osorno,Los Lagos,6
23-03-2020,10301,Osorno,Los Lagos,9
24-03-2020,10301,Osorno,Los Lagos,13
25-03-2020,10301,Osorno,Los Lagos,25
26-03-2020,10301,Osorno,Los Lagos,25
27-03-2020,10301,Osorno,Los Lagos,46
28-03-2020,10301,Osorno,Los Lagos,56
29-03-2020,10301,Osorno,Los Lagos,80
30-03-2020,10301,Osorno,Los Lagos,97
31-03-2020,10301,Osorno,Los Lagos,99
01-04-2020,10301,Osorno,Los Lagos,122
02-04-2020,10301,Osorno,Los Lagos,137
03-04-2020,10301,Osorno,Los Lagos,163
04-04-2020,10301,Osorno,Los Lagos,175
05-04-2020,10301,Osorno,Los Lagos,188
06-04-2020,10301,Osorno,Los Lagos,191
07-04-2020,10301,Osorno,Los Lagos,196
08-04-2020,10301,Osorno,Los Lagos,207
09-04-2020,10301,Osorno,Los Lagos,217
10-04-2020,10301,Osorno,Los Lagos,219
11-04-2020,10301,Osorno,Los Lagos,227
25-03-2020,10106,Los Muermos,Los Lagos,1
26-03-2020,10106,Los Muermos,Los Lagos,1
27-03-2020,10106,Los Muermos,Los Lagos,1
28-03-2020,10106,Los Muermos,Los Lagos,1
29-03-2020,10106,Los Muermos,Los Lagos,1
30-03-2020,10106,Los Muermos,Los Lagos,1
31-03-2020,10106,Los Muermos,Los Lagos,1
01-04-2020,10106,Los Muermos,Los Lagos,1
02-04-2020,10106,Los Muermos,Los Lagos,1
03-04-2020,10106,Los Muermos,Los Lagos,1
04-04-2020,10106,Los Muermos,Los Lagos,1
05-04-2020,10106,Los Muermos,Los Lagos,1
06-04-2020,10106,Los Muermos,Los Lagos,1
07-04-2020,10106,Los Muermos,Los Lagos,1
08-04-2020,10106,Los Muermos,Los Lagos,1
09-04-2020,10106,Los Muermos,Los Lagos,1
10-04-2020,10106,Los Muermos,Los Lagos,1
11-04-2020,10106,Los Muermos,Los Lagos,1
30-03-2020,10403,Hualaihué,Los Lagos,1
31-03-2020,10403,Hualaihué,Los Lagos,3
01-04-2020,10403,Hualaihué,Los Lagos,3
02-04-2020,10403,Hualaihué,Los Lagos,3
03-04-2020,10403,Hualaihué,Los Lagos,3
04-04-2020,10403,Hualaihué,Los Lagos,3
05-04-2020,10403,Hualaihué,Los Lagos,3
06-04-2020,10403,Hualaihué,Los Lagos,3
07-04-2020,10403,Hualaihué,Los Lagos,3
08-04-2020,10403,Hualaihué,Los Lagos,3
09-04-2020,10403,Hualaihué,Los Lagos,3
10-04-2020,10403,Hualaihué,Los Lagos,3
11-04-2020,10403,Hualaihué,Los Lagos,3
10-04-2020,10108,Maullín,Los Lagos,1
11-04-2020,10108,Maullín,Los Lagos,1
20-03-2020,10304,Puyehue,Los Lagos,1
21-03-2020,10304,Puyehue,Los Lagos,1
22-03-2020,10304,Puyehue,Los Lagos,1
23-03-2020,10304,Puyehue,Los Lagos,1
24-03-2020,10304,Puyehue,Los Lagos,1
25-03-2020,10304,Puyehue,Los Lagos,1
26-03-2020,10304,Puyehue,Los Lagos,1
27-03-2020,10304,Puyehue,Los Lagos,1
28-03-2020,10304,Puyehue,Los Lagos,1
29-03-2020,10304,Puyehue,Los Lagos,1
30-03-2020,10304,Puyehue,Los Lagos,1
31-03-2020,10304,Puyehue,Los Lagos,1
01-04-2020,10304,Puyehue,Los Lagos,1
02-04-2020,10304,Puyehue,Los Lagos,1
03-04-2020,10304,Puyehue,Los Lagos,1
04-04-2020,10304,Puyehue,Los Lagos,1
05-04-2020,10304,Puyehue,Los Lagos,1
06-04-2020,10304,Puyehue,Los Lagos,1
07-04-2020,10304,Puyehue,Los Lagos,1
08-04-2020,10304,Puyehue,Los Lagos,2
09-04-2020,10304,Puyehue,Los Lagos,2
10-04-2020,10304,Puyehue,Los Lagos,2
11-04-2020,10304,Puyehue,Los Lagos,2
27-03-2020,10307,San Pablo,Los Lagos,1
28-03-2020,10307,San Pablo,Los Lagos,1
29-03-2020,10307,San Pablo,Los Lagos,1
30-03-2020,10307,San Pablo,Los Lagos,2
31-03-2020,10307,San Pablo,Los Lagos,2
01-04-2020,10307,San Pablo,Los Lagos,2
02-04-2020,10307,San Pablo,Los Lagos,2
03-04-2020,10307,San Pablo,Los Lagos,2
04-04-2020,10307,San Pablo,Los Lagos,2
05-04-2020,10307,San Pablo,Los Lagos,2
06-04-2020,10307,San Pablo,Los Lagos,2
07-04-2020,10307,San Pablo,Los Lagos,3
08-04-2020,10307,San Pablo,Los Lagos,6
09-04-2020,10307,San Pablo,Los Lagos,6
10-04-2020,10307,San Pablo,Los Lagos,6
11-04-2020,10307,San Pablo,Los Lagos,6
28-03-2020,10302,Puerto Octay,Los Lagos,1
29-03-2020,10302,Puerto Octay,Los Lagos,1
30-03-2020,10302,Puerto Octay,Los Lagos,1
31-03-2020,10302,Puerto Octay,Los Lagos,1
01-04-2020,10302,Puerto Octay,Los Lagos,1
02-04-2020,10302,Puerto Octay,Los Lagos,1
03-04-2020,10302,Puerto Octay,Los Lagos,1
04-04-2020,10302,Puerto Octay,Los Lagos,1
05-04-2020,10302,Puerto Octay,Los Lagos,1
06-04-2020,10302,Puerto Octay,Los Lagos,1
07-04-2020,10302,Puerto Octay,Los Lagos,1
08-04-2020,10302,Puerto Octay,Los Lagos,1
09-04-2020,10302,Puerto Octay,Los Lagos,1
10-04-2020,10302,Puerto Octay,Los Lagos,1
11-04-2020,10302,Puerto Octay,Los Lagos,1
28-03-2020,10305,Río Negro,Los Lagos,1
29-03-2020,10305,Río Negro,Los Lagos,1
30-03-2020,10305,Río Negro,Los Lagos,1
31-03-2020,10305,Río Negro,Los Lagos,1
01-04-2020,10305,Río Negro,Los Lagos,1
02-04-2020,10305,Río Negro,Los Lagos,1
03-04-2020,10305,Río Negro,Los Lagos,1
04-04-2020,10305,Río Negro,Los Lagos,1
05-04-2020,10305,Río Negro,Los Lagos,1
06-04-2020,10305,Río Negro,Los Lagos,1
07-04-2020,10305,Río Negro,Los Lagos,1
08-04-2020,10305,Río Negro,Los Lagos,1
09-04-2020,10305,Río Negro,Los Lagos,2
10-04-2020,10305,Río Negro,Los Lagos,2
11-04-2020,10305,Río Negro,Los Lagos,2
26-03-2020,10201,Castro,Los Lagos,1
27-03-2020,10201,Castro,Los Lagos,1
28-03-2020,10201,Castro,Los Lagos,1
29-03-2020,10201,Castro,Los Lagos,1
30-03-2020,10201,Castro,Los Lagos,1
31-03-2020,10201,Castro,Los Lagos,1
01-04-2020,10201,Castro,Los Lagos,1
02-04-2020,10201,Castro,Los Lagos,1
03-04-2020,10201,Castro,Los Lagos,1
04-04-2020,10201,Castro,Los Lagos,1
05-04-2020,10201,Castro,Los Lagos,2
06-04-2020,10201,Castro,Los Lagos,4
07-04-2020,10201,Castro,Los Lagos,4
08-04-2020,10201,Castro,Los Lagos,6
09-04-2020,10201,Castro,Los Lagos,7
10-04-2020,10201,Castro,Los Lagos,7
11-04-2020,10201,Castro,Los Lagos,7
08-04-2020,10202,Ancud,Los Lagos,2
09-04-2020,10202,Ancud,Los Lagos,3
10-04-2020,10202,Ancud,Los Lagos,3
11-04-2020,10202,Ancud,Los Lagos,3
26-03-2020,10210,Quinchao,Los Lagos,1
27-03-2020,10210,Quinchao,Los Lagos,1
28-03-2020,10210,Quinchao,Los Lagos,1
29-03-2020,10210,Quinchao,Los Lagos,1
30-03-2020,10210,Quinchao,Los Lagos,1
31-03-2020,10210,Quinchao,Los Lagos,1
01-04-2020,10210,Quinchao,Los Lagos,1
02-04-2020,10210,Quinchao,Los Lagos,1
03-04-2020,10210,Quinchao,Los Lagos,1
04-04-2020,10210,Quinchao,Los Lagos,1
05-04-2020,10210,Quinchao,Los Lagos,1
06-04-2020,10210,Quinchao,Los Lagos,1
07-04-2020,10210,Quinchao,Los Lagos,1
08-04-2020,10210,Quinchao,Los Lagos,1
09-04-2020,10210,Quinchao,Los Lagos,1
10-04-2020,10210,Quinchao,Los Lagos,1
11-04-2020,10210,Quinchao,Los Lagos,1
01-04-2020,10401,Chaitén,Los Lagos,1
02-04-2020,10401,Chaitén,Los Lagos,1
03-04-2020,10401,Chaitén,Los Lagos,1
04-04-2020,10401,Chaitén,Los Lagos,1
05-04-2020,10401,Chaitén,Los Lagos,1
06-04-2020,10401,Chaitén,Los Lagos,1
07-04-2020,10401,Chaitén,Los Lagos,1
08-04-2020,10401,Chaitén,Los Lagos,1
09-04-2020,10401,Chaitén,Los Lagos,1
10-04-2020,10401,Chaitén,Los Lagos,1
11-04-2020,10401,Chaitén,Los Lagos,1
03-04-2020,10105,Frutillar,Los Lagos,1
04-04-2020,10105,Frutillar,Los Lagos,1
05-04-2020,10105,Frutillar,Los Lagos,2
06-04-2020,10105,Frutillar,Los Lagos,3
07-04-2020,10105,Frutillar,Los Lagos,3
08-04-2020,10105,Frutillar,Los Lagos,4
09-04-2020,10105,Frutillar,Los Lagos,4
10-04-2020,10105,Frutillar,Los Lagos,4
11-04-2020,10105,Frutillar,Los Lagos,4
04-04-2020,10306,San Juan de la Costa,Los Lagos,7
05-04-2020,10306,San Juan de la Costa,Los Lagos,7
06-04-2020,10306,San Juan de la Costa,Los Lagos,7
07-04-2020,10306,San Juan de la Costa,Los Lagos,8
08-04-2020,10306,San Juan de la Costa,Los Lagos,11
09-04-2020,10306,San Juan de la Costa,Los Lagos,11
10-04-2020,10306,San Juan de la Costa,Los Lagos,11
11-04-2020,10306,San Juan de la Costa,Los Lagos,12
02-04-2020,10303,Purranque,Los Lagos,4
03-04-2020,10303,Purranque,Los Lagos,5
04-04-2020,10303,Purranque,Los Lagos,5
05-04-2020,10303,Purranque,Los Lagos,5
06-04-2020,10303,Purranque,Los Lagos,5
07-04-2020,10303,Purranque,Los Lagos,8
08-04-2020,10303,Purranque,Los Lagos,11
09-04-2020,10303,Purranque,Los Lagos,12
10-04-2020,10303,Purranque,Los Lagos,16
11-04-2020,10303,Purranque,Los Lagos,19
18-03-2020,10999,Barco Silver Explorer,Los Lagos,5
19-03-2020,10999,Barco Silver Explorer,Los Lagos,13
20-03-2020,10999,Barco Silver Explorer,Los Lagos,15
21-03-2020,10999,Barco Silver Explorer,Los Lagos,15
22-03-2020,10999,Barco Silver Explorer,Los Lagos,16
23-03-2020,10999,Barco Silver Explorer,Los Lagos,16
24-03-2020,10999,Barco Silver Explorer,Los Lagos,18
25-03-2020,10999,Barco Silver Explorer,Los Lagos,18
26-03-2020,10999,Barco Silver Explorer,Los Lagos,18
27-03-2020,10999,Barco Silver Explorer,Los Lagos,19
28-03-2020,10999,Barco Silver Explorer,Los Lagos,19
29-03-2020,10999,Barco Silver Explorer,Los Lagos,19
30-03-2020,10999,Barco Silver Explorer,Los Lagos,21
31-03-2020,10999,Barco Silver Explorer,Los Lagos,21
01-04-2020,10999,Barco Silver Explorer,Los Lagos,21
02-04-2020,10999,Barco Silver Explorer,Los Lagos,21
03-04-2020,10999,Barco Silver Explorer,Los Lagos,21
04-04-2020,10999,Barco Silver Explorer,Los Lagos,21
05-04-2020,10999,Barco Silver Explorer,Los Lagos,21
06-04-2020,10999,Barco Silver Explorer,Los Lagos,21
07-04-2020,10999,Barco Silver Explorer,Los Lagos,21
08-04-2020,10999,Barco Silver Explorer,Los Lagos,21
09-04-2020,10999,Barco Silver Explorer,Los Lagos,21
10-04-2020,10999,Barco Silver Explorer,Los Lagos,21
11-04-2020,10999,Barco Silver Explorer,Los Lagos,21
26-03-2020,11101,Coyhaique,Aysén,1
27-03-2020,11101,Coyhaique,Aysén,1
28-03-2020,11101,Coyhaique,Aysén,1
29-03-2020,11101,Coyhaique,Aysén,1
30-03-2020,11101,Coyhaique,Aysén,1
31-03-2020,11101,Coyhaique,Aysén,1
01-04-2020,11101,Coyhaique,Aysén,1
02-04-2020,11101,Coyhaique,Aysén,1
03-04-2020,11101,Coyhaique,Aysén,1
04-04-2020,11101,Coyhaique,Aysén,1
05-04-2020,11101,Coyhaique,Aysén,1
06-04-2020,11101,Coyhaique,Aysén,1
07-04-2020,11101,Coyhaique,Aysén,1
08-04-2020,11101,Coyhaique,Aysén,1
09-04-2020,11101,Coyhaique,Aysén,1
10-04-2020,11101,Coyhaique,Aysén,1
11-04-2020,11101,Coyhaique,Aysén,1
05-04-2020,11401,Chile Chico,Aysén,1
06-04-2020,11401,Chile Chico,Aysén,1
07-04-2020,11401,Chile Chico,Aysén,1
08-04-2020,11401,Chile Chico,Aysén,1
09-04-2020,11401,Chile Chico,Aysén,1
10-04-2020,11401,Chile Chico,Aysén,1
11-04-2020,11401,Chile Chico,Aysén,1
14-03-2020,11303,Tortel,Aysén,1
15-03-2020,11303,Tortel,Aysén,1
16-03-2020,11303,Tortel,Aysén,1
17-03-2020,11303,Tortel,Aysén,1
18-03-2020,11303,Tortel,Aysén,1
19-03-2020,11303,Tortel,Aysén,1
20-03-2020,11303,Tortel,Aysén,1
21-03-2020,11303,Tortel,Aysén,1
22-03-2020,11303,Tortel,Aysén,1
23-03-2020,11303,Tortel,Aysén,1
24-03-2020,11303,Tortel,Aysén,1
25-03-2020,11303,Tortel,Aysén,1
26-03-2020,11303,Tortel,Aysén,1
27-03-2020,11303,Tortel,Aysén,1
28-03-2020,11303,Tortel,Aysén,1
29-03-2020,11303,Tortel,Aysén,1
30-03-2020,11303,Tortel,Aysén,1
31-03-2020,11303,Tortel,Aysén,1
01-04-2020,11303,Tortel,Aysén,1
02-04-2020,11303,Tortel,Aysén,1
03-04-2020,11303,Tortel,Aysén,1
04-04-2020,11303,Tortel,Aysén,1
05-04-2020,11303,Tortel,Aysén,1
06-04-2020,11303,Tortel,Aysén,1
07-04-2020,11303,Tortel,Aysén,1
08-04-2020,11303,Tortel,Aysén,1
09-04-2020,11303,Tortel,Aysén,1
10-04-2020,11303,Tortel,Aysén,1
11-04-2020,11303,Tortel,Aysén,1
30-03-2020,11201,Aysén,Aysén,1
31-03-2020,11201,Aysén,Aysén,1
01-04-2020,11201,Aysén,Aysén,1
02-04-2020,11201,Aysén,Aysén,3
03-04-2020,11201,Aysén,Aysén,4
04-04-2020,11201,Aysén,Aysén,4
05-04-2020,11201,Aysén,Aysén,4
06-04-2020,11201,Aysén,Aysén,4
07-04-2020,11201,Aysén,Aysén,4
08-04-2020,11201,Aysén,Aysén,4
09-04-2020,11201,Aysén,Aysén,4
10-04-2020,11201,Aysén,Aysén,4
11-04-2020,11201,Aysén,Aysén,4
17-03-2020,12101,Punta Arenas,Magallanes,2
18-03-2020,12101,Punta Arenas,Magallanes,2
19-03-2020,12101,Punta Arenas,Magallanes,2
20-03-2020,12101,Punta Arenas,Magallanes,2
21-03-2020,12101,Punta Arenas,Magallanes,3
22-03-2020,12101,Punta Arenas,Magallanes,4
23-03-2020,12101,Punta Arenas,Magallanes,6
24-03-2020,12101,Punta Arenas,Magallanes,8
25-03-2020,12101,Punta Arenas,Magallanes,12
26-03-2020,12101,Punta Arenas,Magallanes,20
27-03-2020,12101,Punta Arenas,Magallanes,22
28-03-2020,12101,Punta Arenas,Magallanes,30
29-03-2020,12101,Punta Arenas,Magallanes,32
30-03-2020,12101,Punta Arenas,Magallanes,34
31-03-2020,12101,Punta Arenas,Magallanes,53
01-04-2020,12101,Punta Arenas,Magallanes,87
02-04-2020,12101,Punta Arenas,Magallanes,101
03-04-2020,12101,Punta Arenas,Magallanes,142
04-04-2020,12101,Punta Arenas,Magallanes,157
05-04-2020,12101,Punta Arenas,Magallanes,173
06-04-2020,12101,Punta Arenas,Magallanes,203
07-04-2020,12101,Punta Arenas,Magallanes,219
08-04-2020,12101,Punta Arenas,Magallanes,245
09-04-2020,12101,Punta Arenas,Magallanes,264
10-04-2020,12101,Punta Arenas,Magallanes,309
11-04-2020,12101,Punta Arenas,Magallanes,349
25-03-2020,12201,Cabo de Hornos,Magallanes,2
26-03-2020,12201,Cabo de Hornos,Magallanes,2
27-03-2020,12201,Cabo de Hornos,Magallanes,2
28-03-2020,12201,Cabo de Hornos,Magallanes,2
29-03-2020,12201,Cabo de Hornos,Magallanes,6
30-03-2020,12201,Cabo de Hornos,Magallanes,6
31-03-2020,12201,Cabo de Hornos,Magallanes,6
01-04-2020,12201,Cabo de Hornos,Magallanes,6
02-04-2020,12201,Cabo de Hornos,Magallanes,6
03-04-2020,12201,Cabo de Hornos,Magallanes,6
04-04-2020,12201,Cabo de Hornos,Magallanes,6
05-04-2020,12201,Cabo de Hornos,Magallanes,9
06-04-2020,12201,Cabo de Hornos,Magallanes,10
07-04-2020,12201,Cabo de Hornos,Magallanes,12
08-04-2020,12201,Cabo de Hornos,Magallanes,12
09-04-2020,12201,Cabo de Hornos,Magallanes,13
10-04-2020,12201,Cabo de Hornos,Magallanes,13
11-04-2020,12201,Cabo de Hornos,Magallanes,18
28-03-2020,12401,Natales,Magallanes,1
29-03-2020,12401,Natales,Magallanes,1
30-03-2020,12401,Natales,Magallanes,3
31-03-2020,12401,Natales,Magallanes,3
01-04-2020,12401,Natales,Magallanes,4
02-04-2020,12401,Natales,Magallanes,4
03-04-2020,12401,Natales,Magallanes,5
04-04-2020,12401,Natales,Magallanes,5
05-04-2020,12401,Natales,Magallanes,5
06-04-2020,12401,Natales,Magallanes,5
07-04-2020,12401,Natales,Magallanes,6
08-04-2020,12401,Natales,Magallanes,6
09-04-2020,12401,Natales,Magallanes,6
10-04-2020,12401,Natales,Magallanes,6
11-04-2020,12401,Natales,Magallanes,6
31-03-2020,12301,Porvenir,Magallanes,1
01-04-2020,12301,Porvenir,Magallanes,2
02-04-2020,12301,Porvenir,Magallanes,3
03-04-2020,12301,Porvenir,Magallanes,3
04-04-2020,12301,Porvenir,Magallanes,4
05-04-2020,12301,Porvenir,Magallanes,3
06-04-2020,12301,Porvenir,Magallanes,3
07-04-2020,12301,Porvenir,Magallanes,3
08-04-2020,12301,Porvenir,Magallanes,3
09-04-2020,12301,Porvenir,Magallanes,3
10-04-2020,12301,Porvenir,Magallanes,3
11-04-2020,12301,Porvenir,Magallanes,4
